Spiel,Action,Ballbesitzwechsel,Drittel,Linien For,Nachsetzen_Good_Bad,Nummerische Spielsituation,Schusslabels,Schussmetrik,Spieler Tigers,Spieler Tigers 2,Taktische Spielsituation,XG,ZOE_For,ZOE_Against
MS10_Zug,Low Q Chance Against: 20,Ballbesitzwechsel Ja,D2,L1,,5:5,Gezogen,Auf Tor,,,Konter,0.2,,
MS10_Zug,Low Q Chance Against: 21,Ballbesitzwechsel Nein,D3,L2,,5:5,Gezogen,Neben Tor,,,Auslösung,0.1,,
MS10_Zug,Low Q Chance Against: 22,Ballbesitzwechsel Nein,D3,L2,,5:5,Gezogen,Neben Tor,,,Auslösung,0.1,,
MS10_Zug,Low Q Chance Against: 23,Ballbesitzwechsel Nein,D3,L3,,5:5,Gezogen,Neben Tor,,,Zone-Exits,0.1,,
MS10_Zug,Low Q Chance Against: 24,Ballbesitzwechsel Nein,D3,L2,,5:5,Direkt,Neben Tor,,,Auslösung,0.2,,
MS10_Zug,Low Q Chance For: 1,Ballbesitzwechsel Ja,D1,L3,,5:5,Gezogen,Geblockt,Gian Mühlemann,Maurice Aebersold,Auslösung,0.1,,
MS10_Zug,Low Q Chance For: 2,Ballbesitzwechsel Ja,D1,L3,,5:5,Gezogen,Auf Tor,Matteo Steiner,Christian Stucki,Konter,0.2,,
MS10_Zug,Low Q Chance For: 3,Ballbesitzwechsel Nein,D1,L2,,5:5,Gezogen,Geblockt,Lukas Münger,Janis Lauber,Auslösung,0.1,,
MS10_Zug,Low Q Chance For: 4,Ballbesitzwechsel Nein,D1,L1,,5:5,Gezogen,Geblockt,Steiner Simon,Janis Lauber,Konter,0.1,,
MS10_Zug,Low Q Chance For: 5,Ballbesitzwechsel Nein,D1,L1,,5:5,Gezogen,Neben Tor,Nick Pfister,,Standart,0.1,,
MS10_Zug,Low Q Chance For: 6,Ballbesitzwechsel Nein,D1,PP1,,5:4,Gezogen,Geblockt,Matteo Steiner,Janis Lauber,,0.2,,
MS10_Zug,Low Q Chance For: 7,Ballbesitzwechsel Ja,D1,PP1,,5:4,Handgelenk,Neben Tor,Daniel Hernandez,Janis Lauber,,0.2,,
MS10_Zug,Low Q Chance For: 8,Ballbesitzwechsel Ja,D1,L3,,5:5,Volley,Neben Tor,Christian Stucki,,Nachsetzen,0.1,,
MS10_Zug,Low Q Chance For: 9,Ballbesitzwechsel Ja,D1,L2,,5:5,Direkt,Neben Tor,Janis Lauber,Luca Fankhauser,Auslösung,0.2,,
MS10_Zug,Low Q Chance For: 10,Ballbesitzwechsel Nein,D1,L3,,5:5,Gezogen,Geblockt,Maurice Aebersold,Gian Mühlemann,Festsetzen,0.2,,
MS10_Zug,Low Q Chance For: 11,Ballbesitzwechsel Nein,D1,L1,,5:5,Gezogen,Geblockt,Kevin Kropf,Schwarz Janis,Konter,0.2,,
MS10_Zug,Low Q Chance For: 12,Ballbesitzwechsel Ja,D1,L1,,5:5,Gezogen,Neben Tor,Steiner Simon,Gustav Svensson,Festsetzen,0.1,,
MS10_Zug,Low Q Chance For: 13,Ballbesitzwechsel Nein,D2,L2,,5:5,Direkt,Auf Tor,Janis Lauber,Daniel Hernandez,Auslösung,0.2,,
MS10_Zug,Low Q Chance For: 14,Ballbesitzwechsel Nein,D2,L1,,5:5,Gezogen,Auf Tor,Steiner Luca,,Auslösung,0.1,,
MS10_Zug,Low Q Chance For: 15,Ballbesitzwechsel Nein,D2,L1,,5:5,Gezogen,Geblockt,Gustav Svensson,Steiner Simon,Festsetzen,0.2,,
MS10_Zug,Low Q Chance For: 16,Ballbesitzwechsel Nein,D2,L3,,5:5,Direkt,Geblockt,Matteo Steiner,Christian Stucki,Auslösung,0.2,,
