Spiel,Action,Ballbesitzwechsel,Drittel,Linien For,Nachsetzen_Good_Bad,Nummerische Spielsituation,Schusslabels,Schussmetrik,Spieler Tigers,Spieler Tigers 2,Taktische Spielsituation,XG,ZOE_For,ZOE_Against
MS12_SVWE,Mid Q Chance Against: 6,Ballbesitzwechsel Nein,D3,L1,,5:5,Direkt,Geblockt,Martin Mosimann,,Nachsetzen,0.4,,
MS12_SVWE,Mid Q Chance For: 1,Ballbesitzwechsel Nein,D1,L2,,5:5,Direkt,Geblockt,Nick Pfister,Luca Fankhauser,Auslösung,0.3,,
MS12_SVWE,Mid Q Chance For: 2,Ballbesitzwechsel Nein,D3,L2,,5:5,Direkt,Geblockt,Steiner Simon,Janis Lauber,Nachsetzen,0.4,,
MS12_SVWE,Mid Q Chance For: 3,Ballbesitzwechsel Nein,D3,L1,,5:5,Direkt,Auf Tor,Matteo Steiner,Thomas Gfeller,Nachsetzen,0.3,,
MS12_SVWE,Mid Q Chance For: 4,Ballbesitzwechsel Ja,D3,L1,,5:5,Handgelenk,Auf Tor,Thomas Gfeller,,Konter,0.3,,
MS12_SVWE,Mid Q Chance For: 5,Ballbesitzwechsel Nein,D3,PP1,,5:4,Direkt,Auf Tor,Thomas Gfeller,Matteo Steiner,,0.2,,
MS12_SVWE,Pressing: 1,Ballbesitzechsel Nein,D3,L1,Good,5:5,,,Steiner Simon,Arno Althaus,Pressing,,,
MS12_SVWE,Tor Gegner: 1,,D1,L1,,5:5,Gezogen,,,,Konter,0.3,,
MS12_SVWE,Tor Gegner: 2,,D1,L2,,5:5,Direkt,,,,Konter,0.5,,
MS12_SVWE,Tor Gegner: 3,,D2,L2,,5:5,Direkt,,,,Konter,0.7,,
MS12_SVWE,Tor Gegner: 4,,D2,L3,,5:5,Handgelenk,,,,Konter,0.2,,
MS12_SVWE,Tor Gegner: 5,,D2,L1,,5:5,Direkt,,,,Festsetzen,0.4,,
