Spiel,Action,Ballbesitzwechsel,Drittel,Linien For,Nachsetzen_Good_Bad,Nummerische Spielsituation,Schusslabels,Schussmetrik,Spieler Tigers,Spieler Tigers 2,Taktische Spielsituation,XG,ZOE_For,ZOE_Against
PF_SF_Zug,Low Q Chance Against: 6,Ballbesitzwechsel Nein,D1,L1,,5:5,Gezogen,Geblockt,Luca Fankhauser,,Standart,0.1,,
PF_SF_Zug,Low Q Chance Against: 7,Ballbesitzwechsel Ja,D1,L1,,5:5,Gezogen,Geblockt,Nick Pfister,,Festsetzen,0.1,,
PF_SF_Zug,Low Q Chance Against: 8,Ballbesitzwechsel Nein,D1,L1,,5:5,Gezogen,Geblockt,Thomas Gfeller,,Standart,0.1,,
PF_SF_Zug,Low Q Chance Against: 9,Ballbesitzwechsel Ja,D1,L3,,5:5,Gezogen,Neben Tor,,,Auslösung,0.1,,
PF_SF_Zug,Low Q Chance Against: 10,Ballbesitzwechsel Nein,D1,L3,,5:5,Gezogen,Geblockt,Schwarz Janis,,Auslösung,0.1,,
PF_SF_Zug,Low Q Chance Against: 11,Ballbesitzwechsel Nein,D1,L3,,5:5,Gezogen,Auf Tor,,,Standart,0.1,,
PF_SF_Zug,Low Q Chance Against: 12,Ballbesitzwechsel Nein,D1,L3,,5:5,Handgelenk,Auf Tor,,,Festsetzen,0.2,,
PF_SF_Zug,Low Q Chance Against: 13,Ballbesitzwechsel Nein,D1,L2,,5:5,Gezogen,Geblockt,Gustav Svensson,,Standart,0.1,,
PF_SF_Zug,Low Q Chance Against: 14,Ballbesitzwechsel Nein,D1,L2,,5:5,Gezogen,Auf Tor,,,Konter,0.1,,
PF_SF_Zug,Low Q Chance Against: 15,Ballbesitzwechsel Nein,D1,L2,,5:5,Gezogen,Geblockt,Kevin Kropf,,Standart,0.1,,
PF_SF_Zug,Low Q Chance Against: 16,Ballbesitzwechsel Nein,D2,L3,,5:5,Gezogen,Auf Tor,,,Konter,0.1,,
PF_SF_Zug,Low Q Chance Against: 17,Ballbesitzwechsel Ja,D2,L3,,5:5,Gezogen,Geblockt,Christian Stucki,,Standart,0.1,,
PF_SF_Zug,Low Q Chance Against: 18,Ballbesitzwechsel Nein,D2,L1,,5:5,Gezogen,Geblockt,Thomas Gfeller,,Standart,0.1,,
PF_SF_Zug,Low Q Chance Against: 19,Ballbesitzwechsel Ja,D2,L1,,5:5,Gezogen,Auf Tor,,,Festsetzen,0.1,,
